annotator,annotator_id,article_id,title,source,human_policing_public_safety,sem_score_policing_public_safety,semantic_policing_public_safety,human_voter_suppression,sem_score_voter_suppression,semantic_voter_suppression,human_book_bans_anti-dei,sem_score_book_bans_anti-dei,semantic_book_bans_anti-dei,human_housing_displacement,sem_score_housing_displacement,semantic_housing_displacement,human_maternal_health,sem_score_maternal_health,semantic_maternal_health,human_redlining_fair_housing,sem_score_redlining_fair_housing,semantic_redlining_fair_housing,human_anti-black_surveillance,sem_score_anti-black_surveillance,semantic_anti-black_surveillance,human_reparations,sem_score_reparations,semantic_reparations,human_school_funding,sem_score_school_funding,semantic_school_funding,human_criminal_justice_reform,sem_score_criminal_justice_reform,semantic_criminal_justice_reform,human_environmental_justice,sem_score_environmental_justice,semantic_environmental_justice,human_economic_equity_wealth_gap,sem_score_economic_equity_wealth_gap,semantic_economic_equity_wealth_gap
annotator_3,48,448,Howard University’s New Dataset Enhances African American English Comprehension In AI,afrotech.com,0,0.0654,0,0,-0.0227,0,0,0.2054,1,0,0.0856,0,0,0.1908,0,0,0.1247,0,0,0.3355,1,0,0.1303,0,0,0.2026,1,0,0.0628,0,0,0.1424,0,0,0.2078,1
annotator_3,49,449,Man Says Medical Neglect At Fulton County Jail Led To Leg Amputation,newsone.com,0,0.1701,0,0,0.0182,0,0,0.0262,0,0,0.0584,0,0,0.0968,0,0,0.0326,0,0,0.1484,0,0,0.0023,0,0,0.0338,0,1,0.096,0,0,0.0621,0,0,0.0341,0
annotator_3,50,450,North Carolina And Texas Primaries Show People’s Appetite For Democracy,newsone.com,0,0.028,0,1,0.2635,1,0,-0.0137,0,0,0.0114,0,0,-0.0411,0,0,0.0219,0,0,0.0504,0,0,-0.0029,0,0,0.0378,0,0,0.0846,0,0,-0.0085,0,0,-0.0843,0
annotator_3,51,451,Protesters In DC Sound Off During Nationwide No Kings Demonstration,newsone.com,0,0.2609,1,0,0.1767,0,0,0.2032,1,0,0.1316,0,0,0.077,0,0,0.1274,0,0,0.3275,1,0,0.0242,0,0,0.0733,0,0,0.0503,0,0,0.1802,0,0,0.0346,0
annotator_3,52,452,A Look at How Jay-Z Became The Best Dressed Rapper Alive,theroot.com,0,0.1346,0,0,-0.0413,0,0,0.0827,0,0,0.0189,0,0,0.0605,0,0,0.0745,0,0,0.1633,0,0,0.0002,0,0,0.0422,0,0,0.0426,0,0,0.123,0,0,0.1726,0
annotator_3,53,453,Two Little Ohio Boys Lost Their Mom to Gun Violence. A Grand Jury Indicted the Police Officer Who Shot Her.,capitalbnews.org,1,0.2081,1,0,0.0542,0,0,0.0941,0,0,0.0479,0,0,0.1988,0,0,0.0983,0,0,0.1503,0,0,0.0979,0,0,0.1343,0,1,0.229,1,0,0.1524,0,0,0.0841,0
annotator_3,54,454,Crystal Nicole Details How She Made The Decision To Leave Her Career As A Civil Engineer To Become A Full-Time Content Creator,afrotech.com,0,0.0455,0,0,-0.0397,0,0,0.1192,0,0,0.0791,0,0,0.0679,0,0,0.0072,0,0,0.0597,0,0,0.006,0,0,0.0611,0,0,-0.0158,0,0,0.086,0,1,0.0739,0
annotator_3,55,455,Why Are Alix Earle And Alex Cooper Beefing? What To Know About Drama,blavity.com,0,0.0358,0,0,0.0303,0,0,0.1438,0,0,0.0086,0,0,0.029,0,0,0.0712,0,0,0.1769,0,0,0.0068,0,0,-0.0187,0,0,-0.0377,0,0,0.1063,0,0,0.0242,0
annotator_3,56,456,Virginia's Proposed Congressional Map Gives Dems 10-1 Advantage,newsone.com,0,0.0414,0,1,0.2834,1,0,0.0464,0,0,0.0962,0,0,0.0331,0,0,0.2179,1,0,0.1474,0,0,0.1318,0,0,0.0931,0,0,0.1129,0,0,0.0478,0,0,-0.0232,0
annotator_3,57,457,American Food Banks’ Shelves Emptying as They Pick Up the Slack Amid SNAP Benefits Pause. Here’s What to Know,theroot.com,0,0.0652,0,0,0.1178,0,0,0.0395,0,0,0.1785,0,0,0.167,0,0,0.1776,0,0,0.1289,0,0,0.0963,0,0,0.2045,1,0,0.1247,0,0,0.0471,0,1,0.2499,1
annotator_3,58,458,Federal Agents Who Killed Alex Pretti Placed On Leave,newsone.com,1,0.2113,1,0,0.0065,0,0,-0.0483,0,0,-0.0243,0,0,0.1022,0,0,0.018,0,0,0.1868,0,0,-0.0752,0,0,0.0076,0,0,0.0952,0,0,0.0083,0,0,-0.0543,0
annotator_3,59,459,Black Americans Warn Trump’s Threat to Iran Risks Dangerous Escalation,capitalbnews.org,0,0.0456,0,0,0.0998,0,0,0.1126,0,0,0.02,0,0,0.0491,0,0,-0.012,0,0,0.0765,0,0,0.0047,0,0,0.0399,0,0,-0.0109,0,0,0.1087,0,0,0.0166,0
annotator_3,60,460,A Son Shot His Teacher. His Mother’s Prison Sentence Raises Questions.,capitalbnews.org,0,0.1845,0,0,0.0562,0,0,0.2355,1,0,0.0551,0,0,0.1605,0,0,0.1047,0,0,0.0993,0,0,0.1245,0,0,0.2539,1,1,0.2264,1,0,0.1338,0,0,0.0459,0
annotator_3,61,461,Microsoft To Lay Off 3% Of Workforce As Tech Industry Shifts Focus,afrotech.com,0,-0.0134,0,0,0.0232,0,0,-0.0134,0,0,0.0165,0,0,0.0752,0,0,0.0443,0,0,0.0888,0,0,-0.079,0,0,0.0792,0,0,0.0496,0,0,-0.001,0,0,0.1038,0
annotator_3,62,462,MYAVANA Founder Candace Mitchell Advises Founders To Think Generationally And Retain Their Companies To Preserve Black Culture,afrotech.com,0,-0.1294,0,0,-0.0917,0,0,0.0419,0,0,-0.0475,0,0,0.0924,0,0,-0.0015,0,0,0.2504,1,0,-0.0389,0,0,0.0296,0,0,-0.122,0,0,0.0504,0,1,0.1021,0
annotator_3,63,463,"Black Prom Isn't 'Doing Too Much,' It's One Of Our Most Beautiful Traditions",newsone.com,0,0.0929,0,0,0.1535,0,0,0.2571,1,0,0.1372,0,0,0.3137,1,0,0.1845,0,0,0.2664,1,0,0.2189,1,0,0.3528,1,0,0.2062,1,0,0.2562,1,0,0.2084,1
annotator_3,64,464,Serena Williams Breaks Down How Much Money Her Daughter Gets For Her Weekly Allowance,theroot.com,0,-0.0808,0,0,-0.0903,0,0,-0.0784,0,0,-0.0602,0,0,0.0213,0,0,-0.04,0,0,-0.0408,0,0,0.0069,0,0,-0.0084,0,0,-0.0604,0,0,-0.0663,0,0,0.0758,0
annotator_3,65,465,"Republicans Allege Discrimination at George Mason, but the Data Tells a Different Story",capitalbnews.org,0,0.0976,0,0,0.1631,0,1,0.2861,1,0,0.1712,0,0,0.1729,0,0,0.3155,1,0,0.2632,1,0,0.1473,0,0,0.28,1,0,0.1692,0,0,0.2663,1,0,0.2046,1
annotator_3,66,466,Reed Hastings Co-Founded Netflix In 1997 — Now He’s Stepping Away From The Streaming Giant,afrotech.com,0,-0.1069,0,0,-0.0904,0,0,0.0662,0,0,-0.0753,0,0,-0.0881,0,0,0.0075,0,0,0.0109,0,0,-0.1247,0,0,-0.0183,0,0,-0.0377,0,0,-0.0377,0,0,0.0303,0
annotator_3,67,467,"DeAndre Brown Left The Corporate World For Social Media And Now, He’s Revealing His Biggest Brand Deal Payout Yet",afrotech.com,0,-0.0258,0,0,-0.0718,0,0,0.1255,0,0,-0.0109,0,0,0.0819,0,0,0.1018,0,0,0.1841,0,0,-0.005,0,0,0.1345,0,0,0.0329,0,0,0.1292,0,1,0.2293,1
annotator_3,68,468,Michael Jackson’s Hometown Welcomes Film Screening Before World,capitalbnews.org,0,-0.0141,0,0,-0.037,0,0,0.0226,0,0,0.0493,0,0,0.0251,0,0,0.0813,0,0,0.0517,0,0,0.0136,0,0,0.0854,0,0,0.0029,0,0,0.0287,0,0,0.1035,0
annotator_3,69,469,Here’s Everything to Know About the Government Shutdown,ebony.com,0,0.0916,0,0,0.1963,0,0,0.074,0,0,0.0609,0,0,0.1118,0,0,0.1615,0,0,0.0963,0,0,0.0226,0,0,0.2202,1,0,0.0921,0,0,0.0163,0,0,0.0906,0
annotator_3,70,470,The Price of Visibility in Full-Time Content Creation,ebony.com,0,0.0484,0,0,-0.0564,0,0,0.0956,0,0,0.0713,0,0,0.0031,0,0,0.0112,0,0,0.1342,0,0,0.0394,0,0,-0.0198,0,0,-0.0528,0,0,0.0762,0,0,0.0928,0
annotator_3,71,471,What Was Lost: Neighborhood Sounds After Hurricane Katrina,capitalbnews.org,0,0.1184,0,0,0.1799,0,0,0.064,0,1,0.2394,1,0,0.1264,0,0,0.0687,0,0,0.116,0,0,0.0793,0,0,0.099,0,0,0.0023,0,0,0.1036,0,0,0.0562,0
annotator_3,72,472,"Shield, A Crypto Neobank Removing Pain Points For Underserved Exporters, Raises $5M In Seed Funding",afrotech.com,0,-0.0224,0,0,-0.1134,0,0,0.0297,0,0,-0.0232,0,0,-0.0697,0,0,0.0159,0,0,0.1314,0,0,-0.0448,0,0,-0.016,0,0,-0.0745,0,0,0.0047,0,1,0.1612,0
annotator_3,73,473,Dak Prescott and Sara Ramos Interesting Relationship Timeline,theroot.com,0,0.0213,0,0,-0.0211,0,0,-0.0651,0,0,-0.0388,0,0,0.0083,0,0,-0.0506,0,0,-0.0467,0,0,-0.1313,0,0,-0.0242,0,0,-0.0111,0,0,-0.0721,0,0,-0.0304,0
annotator_3,74,474,Gilbert Family Foundation Invests Over $4M To Grow Black-Owned Businesses In Detroit,afrotech.com,0,-0.0056,0,0,-0.0832,0,0,0.0748,0,0,0.0657,0,0,0.1548,0,0,0.1558,0,0,0.223,1,0,0.0588,0,0,0.2591,1,0,0.0485,0,0,0.1749,0,1,0.3581,1
annotator_3,75,475,The Black Women Driving a Food Revolution in Rural Mississippi,capitalbnews.org,0,0.0585,0,0,0.1733,0,0,0.1482,0,0,0.2283,1,0,0.2663,1,0,0.1921,0,0,0.281,1,0,0.1406,0,0,0.2291,1,0,0.054,0,0,0.2627,1,1,0.2696,1
annotator_3,76,476,Black Internet Responds to Boxer Getting His Toupee Literally Knocked Off During Match,theroot.com,0,0.0363,0,0,0.0149,0,0,0.0395,0,0,-0.0707,0,0,0.1422,0,0,-0.0434,0,0,0.0746,0,0,-0.1326,0,0,0.0557,0,0,0.0221,0,0,0.0169,0,0,0.1085,0
annotator_3,77,477,Folks Think Brandy’s Lying About Why She Abandoned Her Chicago Show With Monica…and There are Receipts!,theroot.com,0,0.0438,0,0,-0.0448,0,0,-0.0379,0,0,-0.055,0,0,-0.0754,0,0,-0.0612,0,0,0.0042,0,0,0.0091,0,0,0.0269,0,0,0.065,0,0,-0.0398,0,0,0.0053,0
annotator_3,78,478,Even More of the Best Memes of the Alleged Cheating CEO Caught at Coldplay Concert,theroot.com,0,0.0226,0,0,-0.014,0,0,-0.0206,0,0,-0.0791,0,0,-0.0782,0,0,-0.077,0,0,0.0634,0,0,-0.17,0,0,-0.0733,0,0,-0.0974,0,0,-0.0046,0,0,-0.0277,0
annotator_3,79,479,Georgia Abortion Prosecution Highlights Damage Caused By Extreme Ban,newsone.com,0,0.0997,0,0,0.2073,1,0,0.2406,1,0,0.0781,0,1,0.2387,1,0,0.1276,0,0,0.229,1,0,-0.0026,0,0,0.137,0,0,0.1234,0,0,0.1392,0,0,0.124,0
annotator_3,80,480,"Are Donald Trump's Statements, Social Media Posts Prolonging The Iran War?",newsone.com,0,0.0317,0,0,0.0941,0,0,0.0256,0,0,0.0682,0,0,-0.0098,0,0,-0.0192,0,0,0.095,0,0,0.0004,0,0,-0.0368,0,0,-0.0782,0,0,0.0142,0,0,-0.038,0
annotator_3,81,481,Democrat Flips Florida State House Seat In Mar-A-Lago District,newsone.com,0,0.027,0,0,0.2204,1,0,-0.0665,0,0,0.0555,0,0,-0.0792,0,0,0.0731,0,0,0.0322,0,0,-0.0727,0,0,0.0082,0,0,0.101,0,0,-0.0012,0,0,-0.008,0
annotator_3,82,482,Mark Cuban Foresees Birth of First Trillionaire Through AI — ‘It Could Be Just One Dude In A Basement. That’s How Crazy It Could Be’,afrotech.com,0,-0.0588,0,0,-0.0795,0,0,-0.0493,0,0,-0.0064,0,0,-0.0184,0,0,-0.0902,0,0,0.0957,0,0,0.0251,0,0,-0.003,0,0,-0.0074,0,0,-0.0201,0,1,0.1646,0
annotator_3,83,483,Elizabeth Ayoola Archives | Essence,essence.com,0,-0.0707,0,0,-0.1116,0,0,0.1615,0,0,-0.0034,0,0,0.0577,0,0,0.0225,0,0,0.0749,0,0,0.055,0,0,-0.0175,0,0,-0.0261,0,0,0.0825,0,0,0.0333,0
annotator_3,84,484,Black Teens Called ‘Radioactive’ as D.C. Cuts Programs Meant to Help Them,capitalbnews.org,1,0.3622,1,0,0.1909,0,0,0.2784,1,0,0.1644,0,0,0.1426,0,0,0.2329,1,0,0.3822,1,0,0.0446,0,0,0.262,1,0,0.0861,0,0,0.2917,1,0,0.0598,0
annotator_3,85,485,Why Do Black Men Need Self-Care Grooming Products? Calvin Quallis of Scotch Porter Explains,ebony.com,0,0.0121,0,0,-0.0809,0,0,0.0899,0,0,0.0264,0,0,0.2065,1,0,0.1018,0,0,0.1724,0,0,0.0718,0,0,0.0551,0,0,0.0047,0,0,0.1691,0,1,0.1728,0
annotator_3,86,486,Money & Career | Essence,essence.com,0,0.0445,0,0,-0.0651,0,0,0.0651,0,0,0.1136,0,0,0.0775,0,0,0.0233,0,0,-0.009,0,0,0.057,0,0,0.1086,0,0,0.0393,0,0,0.1322,0,0,0.2193,1
annotator_3,87,487,Beauty | Essence,essence.com,0,-0.0117,0,0,-0.1205,0,0,0.0257,0,0,-0.0001,0,0,0.1231,0,0,0.0011,0,0,0.1482,0,0,-0.0066,0,0,0.0258,0,0,0.0019,0,0,0.1237,0,0,0.0684,0
annotator_3,88,488,The Little-Known Committee That Has Cost Black Farmers for Generations,capitalbnews.org,0,0.1367,0,0,0.1521,0,0,0.2367,1,0,0.1958,0,0,0.3064,1,0,0.2807,1,0,0.303,1,0,0.1487,0,0,0.2406,1,0,0.0417,0,0,0.2987,1,1,0.3316,1
annotator_3,89,489,"IRS Confirms $1,390 Stimulus Checks For Millions Of Americans: Here’s Who Qualifies And When to Expect Them",afrotech.com,0,-0.046,0,0,-0.0363,0,0,-0.1226,0,0,0.051,0,0,-0.012,0,0,0.0626,0,0,0.0416,0,0,0.1873,0,0,0.1516,0,0,0.1311,0,0,0.0075,0,0,0.0512,0
annotator_3,90,490,Mississippi Declares Public Health Emergency as Infant Mortality Rises,ebony.com,0,0.1372,0,0,0.075,0,0,-0.0173,0,0,0.0984,0,1,0.4498,1,0,0.0543,0,0,0.1662,0,0,-0.0344,0,0,0.2058,1,0,0.0831,0,0,0.1033,0,0,0.0309,0
annotator_3,91,491,The Fate of the Anti-Gun Advocate Charged in a Birthday Party Revenge Slaying Has Been Decided,theroot.com,0,0.1478,0,0,0.0135,0,0,0.1414,0,0,-0.0566,0,0,0.0914,0,0,0.0784,0,0,0.1882,0,0,-0.0137,0,0,0.0655,0,0,0.1225,0,0,0.0957,0,0,-0.0078,0
annotator_3,92,492,MAGA Pipe Bomber Says Trump's Jan. 6 Pardons Include Him,newsone.com,0,0.1908,0,0,0.1304,0,0,0.1081,0,0,0.0277,0,0,0.0029,0,0,0.104,0,0,0.2211,1,0,0.0268,0,0,0.0578,0,0,0.1867,0,0,0.182,0,0,0.0288,0
annotator_3,93,493,‘The bag was fumbled’: David Alan Grier revisits two comedy what-ifs that could have altered his career,thegrio.com,0,-0.0314,0,0,-0.0196,0,0,-0.0619,0,0,-0.0066,0,0,-0.1413,0,0,-0.009,0,0,-0.0481,0,0,-0.0253,0,0,-0.0782,0,0,-0.0366,0,0,-0.008,0,0,-0.0003,0
annotator_3,94,494,Amazon Announces $25B Commitment Toward Mississippi Data Center Operations And Addresses Water Usage,afrotech.com,0,-0.0432,0,0,-0.0707,0,0,-0.0485,0,0,0.0028,0,0,0.0313,0,0,0.0127,0,0,0.1268,0,0,0.1137,0,0,0.1198,0,0,0.0504,0,1,0.0922,0,0,0.1372,0
annotator_3,95,495,HBCU Bands Bring Big Sound to Mardi Gras Parades,capitalbnews.org,0,0.0862,0,0,0.0654,0,0,0.0793,0,0,0.0239,0,0,0.1004,0,0,0.011,0,0,0.0639,0,0,0.0268,0,0,0.0956,0,0,0.0144,0,0,0.0229,0,0,0.0222,0
annotator_3,96,496,Kimora Lee Simmons Reflects On Selling Her Billion-Dollar Baby Phat Empire,afrotech.com,0,-0.0315,0,0,-0.1505,0,0,-0.0048,0,0,-0.0761,0,0,0.0938,0,0,-0.0337,0,0,0.0868,0,0,-0.0974,0,0,0.0353,0,0,-0.0585,0,0,-0.0212,0,0,0.1249,0
annotator_3,97,497,Black Wellness Edit: The Health Conversation We’re Not Having About Menopause,ebony.com,0,0.0091,0,0,0.0323,0,0,0.1634,0,0,0.1806,0,0,0.4791,1,0,0.0957,0,0,0.1777,0,0,0.0781,0,0,0.1622,0,0,0.0109,0,0,0.2254,1,0,0.263,1
annotator_3,98,498,"Black Students, Workers Hit in Trump’s Speech Crackdown",capitalbnews.org,0,0.1892,0,0,0.1506,0,1,0.2136,1,0,0.0674,0,0,0.1714,0,0,0.133,0,0,0.2493,1,0,0.0494,0,0,0.2287,1,0,0.0949,0,0,0.2495,1,0,0.1216,0
annotator_3,99,499,Why This New Tina Turner Statue Has Everyone Pissed Off,theroot.com,0,-0.0472,0,0,-0.0163,0,0,-0.062,0,0,-0.0777,0,0,-0.0827,0,0,-0.0891,0,0,0.043,0,0,-0.0113,0,0,-0.0427,0,0,-0.1059,0,0,0.0359,0,0,-0.058,0
annotator_3,100,500,Oscars 2026: All The Fashion Trainwrecks On The Red Carpet,theroot.com,0,0.129,0,0,0.0398,0,0,0.0251,0,0,0.0062,0,0,0.0718,0,0,0.0956,0,0,0.1148,0,0,0.0468,0,0,0.0701,0,0,0.0886,0,0,0.0369,0,0,0.0542,0
annotator_3,101,501,Trump Openly Said He Wants To Punish The Poor. Believe Him,newsone.com,0,0.1572,0,0,0.217,1,0,0.1525,0,1,0.3888,1,0,0.1822,0,0,0.3817,1,0,0.2933,1,0,0.2187,1,0,0.2623,1,0,0.1201,0,0,0.2809,1,0,0.3522,1
annotator_3,102,502,"KevOnStage Was Once Fired From A Bank For Admitting He Aspired To Become An Entertainer, But It Later Paid Off",afrotech.com,0,0.0511,0,0,0.0129,0,0,0.0949,0,0,0.0595,0,0,0.0766,0,0,0.0846,0,0,0.1301,0,0,0.0953,0,0,0.1353,0,0,0.0793,0,0,0.1064,0,1,0.1557,0
annotator_3,103,503,Hurricane Melissa Batters Jamaica With Strongest Hurricane Winds in 90 Years,capitalbnews.org,0,0.1144,0,0,0.0658,0,0,0.0311,0,0,0.1398,0,0,0.1303,0,0,-0.0077,0,0,0.0806,0,0,0.0187,0,0,0.1609,0,0,0.0717,0,1,0.0778,0,0,0.0855,0
annotator_3,104,504,"What We Know About Usher, Justin Bieber’s Confrontation at Beyonce’s Oscar Party",theroot.com,0,0.0142,0,0,-0.0406,0,0,-0.0197,0,0,-0.0928,0,0,-0.0204,0,0,0.0075,0,0,0.0524,0,0,0.0268,0,0,0.0708,0,0,0.0088,0,0,0.051,0,0,0.0958,0
annotator_3,105,505,"Black woman killed in car crash involving a man fleeing ICE in Savannah, GA",thegrio.com,1,0.2834,1,0,0.0785,0,0,0.1198,0,0,0.0273,0,0,0.2294,1,0,0.0721,0,0,0.2314,1,0,0.0197,0,0,0.1209,0,0,0.1678,0,0,0.2055,1,0,0.0824,0
annotator_3,106,506,New Development Has Fans Worried About Billy Porter’s Health,theroot.com,0,0.0269,0,0,0.0474,0,0,0.0049,0,0,-0.0231,0,0,0.0463,0,0,-0.0317,0,0,-0.0438,0,0,-0.0305,0,0,0.0368,0,0,-0.021,0,0,0.0374,0,0,0.061,0
annotator_3,107,507,Aliyah Henderson Pleads Not Guilty To Murdering Her 2 Daugthers,newsone.com,0,0.1039,0,0,0.0191,0,0,0.0442,0,0,-0.0144,0,0,0.0195,0,0,0.0711,0,0,0.0959,0,0,-0.063,0,0,0.0357,0,0,0.1528,0,0,0.0161,0,0,-0.0554,0
annotator_3,108,508,"A Sister’s Love and Grief: Keyana Dixon Opens Up About the Death of Her Brother, Tyré Nichols",capitalbnews.org,0,0.2836,1,0,0.0562,0,0,0.1558,0,0,0.1263,0,0,0.2037,1,0,0.119,0,0,0.153,0,0,0.0824,0,0,0.1008,0,0,0.2344,1,0,0.2431,1,0,0.1071,0
annotator_3,109,509,New Orleans Pelicans’ Zion Williamson Alleged Ex Drops Bombshell Accusations That Just Went Public,theroot.com,0,0.0781,0,0,0.0091,0,0,0.0186,0,0,0.0218,0,0,-0.0111,0,0,-0.0242,0,0,0.0103,0,0,0.0123,0,0,0.023,0,0,0.0881,0,0,0.0753,0,0,0.0811,0
annotator_3,110,510,"Mike Tyson reveals bold prediction about a Floyd Mayweather fight, whether he’ll fight Jake Paul again",thegrio.com,0,0.0053,0,0,-0.0281,0,0,-0.0216,0,0,0.031,0,0,0.0969,0,0,-0.023,0,0,0.021,0,0,-0.0966,0,0,0.0815,0,0,0.0163,0,0,0.0788,0,0,0.0746,0
annotator_3,111,511,Black Republican Congressman Booed At Republican Convention In Michigan,blavity.com,0,0.0298,0,0,0.1851,0,0,0.0258,0,0,-0.0397,0,0,0.0425,0,0,0.1351,0,0,0.134,0,0,0.0048,0,0,0.1195,0,0,0.0338,0,0,0.0284,0,0,0.0577,0
annotator_3,112,512,Maya Rudolph On What Character She’d Bring to ‘Saturday Night Live’ Next,ebony.com,0,-0.0781,0,0,-0.0474,0,0,0.0318,0,0,0.0391,0,0,0.0658,0,0,-0.0047,0,0,0.1408,0,0,0.0903,0,0,0.097,0,0,0.0661,0,0,0.0412,0,0,0.1049,0
annotator_3,113,513,"100 Years After a Black Family Was Forced Out, a Descendant Sues a California City",capitalbnews.org,0,0.2242,1,0,0.1121,0,0,0.1866,0,1,0.2354,1,0,0.1693,0,0,0.3247,1,0,0.2322,1,0,0.1542,0,0,0.1102,0,0,0.1129,0,0,0.2834,1,0,0.1334,0
annotator_3,114,514,Femicide Against Black Women Is A Public Health Crisis | Essence,essence.com,0,0.2348,1,0,0.0541,0,0,0.157,0,0,0.1169,0,0,0.3568,1,0,0.0931,0,0,0.2127,1,0,0.0287,0,0,0.1459,0,0,0.1155,0,0,0.2375,1,0,0.1083,0
annotator_3,115,515,"5 Years After Casey Goodson’s Death in Ohio, His Family Faces a New Legal Hurdle",capitalbnews.org,1,0.1059,0,0,0.0368,0,0,-0.0175,0,0,-0.0623,0,0,-0.0538,0,0,0.0211,0,0,0.0135,0,0,-0.0036,0,0,-0.04,0,0,0.112,0,0,0.0276,0,0,-0.0636,0
annotator_3,116,516,Kennedy Center closing for two years amid President Donald Trump’s takeover,thegrio.com,0,0.0206,0,0,0.0548,0,0,0.0145,0,0,0.0038,0,0,-0.0379,0,0,0.085,0,0,0.0239,0,0,-0.015,0,0,0.0824,0,0,0.0461,0,0,0.0731,0,0,0.0118,0
annotator_3,117,517,"Who Is Ivanna Lisette Ortiz, ‘Bible Influencer’ Charged With Attempted Murder After Shooting At Rihanna’s Home?",blavity.com,0,0.1846,0,0,-0.0082,0,0,-0.0115,0,0,0.0228,0,0,0.013,0,0,0.0157,0,0,0.1219,0,0,-0.008,0,0,0.0204,0,0,0.1376,0,0,0.0554,0,0,0.0148,0
annotator_3,118,518,"Hervé Aniglo Is Not Only A Data Analyst, He’s Also A World Traveler On A Mission To Teach People How To Code Music",afrotech.com,0,0.0576,0,0,-0.0258,0,0,0.1245,0,0,0.0332,0,0,0.086,0,0,0.0482,0,0,0.269,1,0,0.0414,0,0,0.0924,0,0,0.0049,0,0,0.0773,0,1,0.1128,0
annotator_3,119,519,Keke Palmer Finally Speaks On That Shocking SXSW Proposal,theroot.com,0,0.0505,0,0,0.0519,0,0,-0.0261,0,0,-0.0045,0,0,0.017,0,0,-0.0609,0,0,0.0533,0,0,-0.0884,0,0,-0.0355,0,0,-0.0187,0,0,-0.0228,0,0,-0.0238,0
annotator_3,120,520,"Victoria Monét, Angel Reese Highlight The Life-Changing Impact Of HBCUs | Essence",essence.com,0,0.0227,0,0,-0.0662,0,0,0.1502,0,0,0.0112,0,0,0.2026,1,0,0.0641,0,0,0.1408,0,0,0.1098,0,0,0.2033,1,0,0.0766,0,0,0.1232,0,0,0.1518,0
annotator_3,121,521,Residents Say Musk’s AI Supercomputer Is a ‘Death Sentence’ for Memphis Communities,capitalbnews.org,0,0.0499,0,0,0.0705,0,0,0.0746,0,0,0.0413,0,0,0.0541,0,0,0.0457,0,0,0.2454,1,0,-0.0079,0,0,0.0424,0,0,-0.0208,0,1,0.3182,1,0,0.075,0
annotator_3,122,522,"In The Face Of Threats, Black Women Continue To Show Up",newsone.com,0,0.2114,1,0,0.163,0,0,0.3771,1,0,0.2207,1,0,0.346,1,0,0.2504,1,0,0.3906,1,0,0.2109,1,0,0.2934,1,0,0.1867,0,0,0.3351,1,0,0.3271,1
annotator_3,123,523,10 Bone Chilling Things Tyler Robinson Said and Did Before Allegedly Killing Charlie Kirk,theroot.com,0,0.1649,0,0,0.03,0,0,0.0667,0,0,0.0445,0,0,-0.0311,0,0,0.0503,0,0,0.1098,0,0,0.0686,0,0,0.0481,0,0,0.1555,0,0,0.0851,0,0,0.071,0
annotator_3,124,524,The Mississippi Delta Is a Testing Ground for the Nation,capitalbnews.org,0,0.0541,0,0,0.1509,0,0,0.1887,0,0,0.2291,1,0,0.1738,0,0,0.1942,0,0,0.202,1,0,0.2552,1,0,0.2129,1,0,0.1558,0,0,0.2679,1,1,0.2982,1
annotator_3,125,525,She Got 27 Years for Killing Her Abuser. Judge Rules Oklahoma’s Survivors Act Won’t Free Her.,capitalbnews.org,0,0.1171,0,0,-0.0039,0,0,0.0382,0,0,-0.0101,0,0,0.0389,0,0,0.0712,0,0,0.021,0,0,0.002,0,0,0.0136,0,1,0.1596,0,0,0.0464,0,0,-0.0211,0
annotator_3,126,526,How Black-Owned Brands are Finding Success on TikTok,ebony.com,0,0.0084,0,0,-0.0084,0,0,0.1291,0,0,0.0132,0,0,0.0985,0,0,0.0921,0,0,0.2822,1,0,0.0623,0,0,0.0627,0,0,-0.0703,0,0,0.1572,0,1,0.214,1
annotator_3,127,527,Iowa schools leader held by ICE steps down as he fights deportation,thegrio.com,0,0.0484,0,0,0.137,0,0,0.1478,0,0,0.1189,0,0,-0.0198,0,0,0.0821,0,0,0.0382,0,0,0.0483,0,0,0.1232,0,0,0.1215,0,0,0.0584,0,0,0.0595,0
annotator_3,128,528,"‘DTF St. Louis’ Cast Explores Middle-Aged Desire, Deception And Murder In HBO’s Dark Suburban Dramedy",blavity.com,0,0.1437,0,0,0.1175,0,0,0.1538,0,0,0.1452,0,0,0.0852,0,0,0.1408,0,0,0.1687,0,0,-0.0109,0,0,0.0366,0,0,0.1014,0,0,0.1074,0,0,0.0162,0
annotator_3,129,529,DC Students Can Show Up For 1 Minute And Still Be Marked Present,newsone.com,0,0.1134,0,0,0.2028,1,0,0.1399,0,0,0.0642,0,0,0.0536,0,0,0.1069,0,0,0.1369,0,0,-0.0041,0,0,0.259,1,0,0.0747,0,0,-0.0375,0,0,0.059,0
annotator_3,130,530,Cxmmunity Media Secures Six-Figure Investment To Increase Opportunities For The Next Generation In Gaming And Digital Entertainment,afrotech.com,0,0.0025,0,0,-0.1158,0,0,0.0526,0,0,-0.0668,0,0,0.0366,0,0,-0.035,0,0,0.1483,0,0,0.0365,0,0,0.0917,0,0,-0.0187,0,0,0.0531,0,1,0.1245,0
