annotator,annotator_id,article_id,title,source,pipeline_topics,pipeline_phrases,human_policing_public_safety,pipeline_policing_public_safety,human_voter_suppression,pipeline_voter_suppression,human_book_bans_anti-dei,pipeline_book_bans_anti-dei,human_housing_displacement,pipeline_housing_displacement,human_maternal_health,pipeline_maternal_health,human_redlining_fair_housing,pipeline_redlining_fair_housing,human_anti-black_surveillance,pipeline_anti-black_surveillance,human_reparations,pipeline_reparations,human_school_funding,pipeline_school_funding,human_criminal_justice_reform,pipeline_criminal_justice_reform,human_environmental_justice,pipeline_environmental_justice,human_economic_equity_wealth_gap,pipeline_economic_equity_wealth_gap
annotator_3,126,126,How Black-Owned Brands are Finding Success on TikTok,ebony.com,School Funding; Economic Equity & Wealth Gap,"{""School Funding"": [""achievement gap"", ""charter school""], ""Economic Equity & Wealth Gap"": [""black business"", ""black-owned business"", ""black-owned""]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
annotator_3,127,127,Iowa schools leader held by ICE steps down as he fights deportation,thegrio.com,Book Bans & Anti-DEI,"{""Book Bans & Anti-DEI"": [""black history month""]}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,128,128,"‘DTF St. Louis’ Cast Explores Middle-Aged Desire, Deception And Murder In HBO’s Dark Suburban Dramedy",blavity.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,129,129,DC Students Can Show Up For 1 Minute And Still Be Marked Present,newsone.com,Book Bans & Anti-DEI,"{""Book Bans & Anti-DEI"": [""diversity equity inclusion""]}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,130,130,Cxmmunity Media Secures Six-Figure Investment To Increase Opportunities For The Next Generation In Gaming And Digital Entertainment,afrotech.com,Book Bans & Anti-DEI; Economic Equity & Wealth Gap,"{""Book Bans & Anti-DEI"": [""diversity equity inclusion""], ""Economic Equity & Wealth Gap"": [""black-owned""]}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
annotator_3,131,131,Black Actresses Once Again Dominate Comedy at the 77th Primetime Emmy Award Nominations,ebony.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,132,132,"At One Point, Kevin Hart Said Investing In Friends’ Ideas Became An ‘Endless Pit Of Bankruptcy’",afrotech.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
annotator_3,133,133,Delusional White Conservatives Are Predictably Big Mad At Druski,newsone.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,134,134,"Amanda Seyfried, Sheryl Lee Ralph, Tramell Tillman And Rachel Zegler To Star In Lin-Manuel Miranda’s ‘Octet’ Musical Film",blavity.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,135,135,"Snoop Dogg no longer hosting NYE special on NBC, citing focus on upcoming Winter Olympics",thegrio.com,Housing & Displacement,"{""Housing & Displacement"": [""public housing"", ""section 8"", ""housing voucher""]}",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,136,136,Undocumented Black Communities Brace for Ripple Effects of Federal Takeover,capitalbnews.org,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,137,137,Kyle Kuzma Becomes Team Owner Of E1’s Sierra Racing Club Motivated By Technological Innovation And Sustainability,afrotech.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
annotator_3,138,138,Report Reveals Black Women Lost The Most Jobs In April And Changes In DEI Could Partially Be To Blame,afrotech.com,Book Bans & Anti-DEI,"{""Book Bans & Anti-DEI"": [""dei""]}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
annotator_3,139,139,"Trump plans to announce that the US will call the Persian Gulf the Arabian Gulf, officials say",thegrio.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,140,140,Beauty That Lasts as Long as the Yard Party,ebony.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,141,141,‘Passenger’ Trailer: Paramount’s Lou Llobell And Jacob Scipio Horror Film Brings Terror To Nighttime Travel,blavity.com,Economic Equity & Wealth Gap,"{""Economic Equity & Wealth Gap"": [""pay equity""]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
annotator_3,142,142,Tyler Perry Slams Sexual Assault Allegations Listed In $77M Lawsuit From Mario Rodriguez: ‘No Merit’,blavity.com,Book Bans & Anti-DEI; School Funding,"{""Book Bans & Anti-DEI"": [""indoctrination""], ""School Funding"": [""department of education""]}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
annotator_3,143,143,"Can You Smoke THCA? Safety, Legality And Side Effects",blavity.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,144,144,Larenz Tate Honored at ABFF Intimate Dinner,ebony.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,145,145,Rod Wave Says He’s Built A $14M Merchandise Empire By Choosing To Own His Brand,afrotech.com,Book Bans & Anti-DEI,"{""Book Bans & Anti-DEI"": [""diversity equity inclusion"", ""dei""]}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
annotator_3,146,146,How Trump Roped Michelle Obama Into His Beef With Barack After She Criticized the East Wing Demolition,theroot.com,Policing & Public Safety,"{""Policing & Public Safety"": [""chokehold""]}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,147,147,She’s Every Woman: Chaka Khan Is Finally Taking Center Stage—Her Way,ebony.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,148,148,"Yes, the ground shook! Maryland feels rare earthquake just hours after two hit the Atlantic",thegrio.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,149,149,Defense Secretary Pete Hegseth Grilled By Congress As Iran War Drags On,newsone.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,150,150,Golf Apparel Brand Eastside Golf Lands Its Second Collection With Nike,afrotech.com,Policing & Public Safety,"{""Policing & Public Safety"": [""immigration enforcement"", ""homeland security""]}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
annotator_3,151,151,Paramount Places All-Cash Bid Of $30 Per Share For Warner Bros. Discovery — ‘We Believe Our Offer Will Create A Stronger Hollywood’,afrotech.com,Book Bans & Anti-DEI,"{""Book Bans & Anti-DEI"": [""dei""]}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,152,152,Valentino Garavani: The Fashion Legend Who Redefined Elegance and Elevated Black Beauty in Haute Couture,ebony.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,153,153,American Library Association Releases List Of 2025’s Most Challenged Books,newsone.com,,{},0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,154,154,"Uncle Nearest Receiver Requests Gag Order Against Fawn Weaver Following ‘Widespread Confusion’ From Employees, Vendors, Creditors, And Shareholders",afrotech.com,Policing & Public Safety,"{""Policing & Public Safety"": [""police brutality"", ""police reform"", ""qualified immunity"", ""excessive force"", ""police misconduct"", ""law enforcement"", ""body camera"", ""police violence"", ""public safety"", ""wrongful death"", ""police officer"", ""shot by police"", ""killed by police""]}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,155,155,You Won’t Believe What Happened to This MI Inmate After Being Forced to Live With a Leaking Colostomy Bag For Two Years,theroot.com,Book Bans & Anti-DEI,"{""Book Bans & Anti-DEI"": [""dei""]}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
annotator_3,156,156,Resurfaced Video of Tyriq Withers Showing His Black Greek Pride is Now Viral,theroot.com,Policing & Public Safety,"{""Policing & Public Safety"": [""public safety"", ""homeland security""]}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,157,157,"In Chicago, a Pentagon‑backed Lab Could Price Out Black Residents",capitalbnews.org,Policing & Public Safety; Housing & Displacement,"{""Policing & Public Safety"": [""use of force"", ""qualified immunity"", ""excessive force"", ""law enforcement"", ""body camera"", ""police violence"", ""public safety"", ""wrongful death"", ""police officer"", ""officer fired""], ""Housing & Displacement"": [""displacement""]}",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,158,158,"Who Is Anthony Norman, ‘Jury Duty’ Season 2’s ‘Company Retreat’ Star?",blavity.com,Voter Suppression,"{""Voter Suppression"": [""election interference""]}",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,159,159,"Despite Decline In Black Male Enrollment At HBCUs, Benedict College Sets New Standard With 7% Increase In Recent Years",afrotech.com,School Funding,"{""School Funding"": [""historically black college""]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
annotator_3,160,160,Why ‘Sinners’ Is Bigger Than the Oscars for Mississippi Residents,capitalbnews.org,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,161,161,"‘One Golden Summer’ Film On Historic Black Little League Team That Had Titled Stripped To Air On TNT, OWN",blavity.com,Policing & Public Safety,"{""Policing & Public Safety"": [""police department""]}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,162,162,Michelle Obama On How That Famous 2008 New Yorker ‘Fist Bump’ Magazine Cover Changed Everything,theroot.com,Book Bans & Anti-DEI; Housing & Displacement; School Funding,"{""Book Bans & Anti-DEI"": [""school board""], ""Housing & Displacement"": [""displacement""], ""School Funding"": [""school closure"", ""school choice""]}",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
annotator_3,163,163,"For those who lived through 1968 and MLK’s death, Memphis’ streets feel hauntingly familiar as the National Guard returns",thegrio.com,Voter Suppression,"{""Voter Suppression"": [""voting rights"", ""gerrymandering"", ""disenfranchisement"", ""early voting"", ""election security"", ""black voter"", ""election law""]}",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,164,164,Marlon Wayans reacts to ABC pausing ‘Jimmy Kimmel Live!’ indefinitely: ‘This is America’,thegrio.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,165,165,"Evan Ross On Being ‘The Masked Singer’s Stingray, Michael Jackson’s Influence And How Big Boi Joined ‘ATL’",blavity.com,Policing & Public Safety; Anti-Black Surveillance; School Funding; Environmental Justice,"{""Policing & Public Safety"": [""public safety""], ""Anti-Black Surveillance"": [""stingray""], ""School Funding"": [""education access""], ""Environmental Justice"": [""clean water""]}",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
annotator_3,166,166,Draymond Green’s Ethiopian-Dominican Fusion Restaurant: “The Seasoning Hit Home With Me Right Away”,ebony.com,Voter Suppression; Book Bans & Anti-DEI,"{""Voter Suppression"": [""jim crow""], ""Book Bans & Anti-DEI"": [""dei""]}",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,167,167,Georgia Schoolteacher Linda Davis Killed In Collision Involving ICE,newsone.com,,{},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,168,168,Miles Chamley-Watson Is Using His Platform To Shift How Athletes Think About Ownership,blavity.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
annotator_3,169,169,She Nearly Died in a Domestic Violence Attack. Illinois Denied Her Victim Compensation.,capitalbnews.org,Environmental Justice,"{""Environmental Justice"": [""flood risk""]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
annotator_3,170,170,How Trump’s Power is Crumbling and The Resistance is Growing,theroot.com,Policing & Public Safety; Book Bans & Anti-DEI,"{""Policing & Public Safety"": [""law enforcement"", ""police department""], ""Book Bans & Anti-DEI"": [""dei""]}",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,171,171,"After Scaling Balmain From $34M To Over $344M In Annual Revenue, Olivier Rousteing Has Stepped Down From The Fashion House",afrotech.com,Housing & Displacement,"{""Housing & Displacement"": [""displacement""]}",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,172,172,Meet Sean Tresvant — The Brain Behind Taco Bell’s Cultural Rebrand And Expansion,afrotech.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
annotator_3,173,173,Trump accuses Obama of sharing classified information about aliens: ‘He made a big mistake’,thegrio.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,174,174,$2M Grant Supports Texas Southern University’s Plans To Improve Public Health And Housing In Houston’s Third Ward,afrotech.com,Housing & Displacement,"{""Housing & Displacement"": [""public housing""]}",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,175,175,Why Are Black Neighborhoods Underwater? Science Points to the Wealthy.,capitalbnews.org,School Funding; Criminal Justice Reform,"{""School Funding"": [""school district"", ""student loan"", ""department of education""], ""Criminal Justice Reform"": [""public defender""]}",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
annotator_3,176,176,Former Obama Advisor Buys ‘The Root’ From G/O Media,theroot.com,Voter Suppression; Maternal Health,"{""Voter Suppression"": [""voting rights"", ""gerrymandering""], ""Maternal Health"": [""reproductive health""]}",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,177,177,Isaiah Chavous Raised $2M For An AI-Powered Sound Design Platform To Preserve What Makes Art Human,afrotech.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,178,178,This Eighties Masterpiece Is a Reason to Return to Theaters,ebony.com,Policing & Public Safety,"{""Policing & Public Safety"": [""police department""]}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,179,179,Colorado Ranchers Fear For Their Lives After Shooting On Farm,capitalbnews.org,Policing & Public Safety,"{""Policing & Public Safety"": [""law enforcement""]}",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,180,180,"Black Women Built Their Own Lanes, Now Those Lanes Are Under Attack",newsone.com,Policing & Public Safety,"{""Policing & Public Safety"": [""immigration enforcement"", ""homeland security""]}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
annotator_3,181,181,Baby Born to Brain-Dead Mom Spurs Lawmaker’s Push to Protect Women’s Rights,capitalbnews.org,Economic Equity & Wealth Gap,"{""Economic Equity & Wealth Gap"": [""black-owned""]}",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
annotator_3,182,182,Kareem Edwards Left Corporate America To Become Chicago’s First Black Chick-Fil-A Owner-Operator—And His Neighborhood Is Better For It | Essence,essence.com,Policing & Public Safety,"{""Policing & Public Safety"": [""homeland security""]}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
annotator_3,183,183,Former NBA star Derrick Rose launches family-owned and operated flower shop,thegrio.com,Policing & Public Safety,"{""Policing & Public Safety"": [""law enforcement"", ""police officer"", ""killed by police"", ""immigration enforcement"", ""homeland security""]}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
annotator_3,184,184,‘This isn’t who I am’: Nicki Minaj apologizes to Cardi B’s daughter Kulture after escalated online drama,thegrio.com,Voter Suppression; Housing & Displacement; Economic Equity & Wealth Gap,"{""Voter Suppression"": [""jim crow""], ""Housing & Displacement"": [""gentrification"", ""displacement"", ""predatory lending""], ""Economic Equity & Wealth Gap"": [""predatory lending"", ""generational wealth"", ""black wealth""]}",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
annotator_3,185,185,Family mourning after pregnant Atlanta mother of two shot and killed on highway: ‘My daughter will be vindicated’,thegrio.com,,{},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
annotator_3,186,186,Capital B in the Next Three: Our 2025-2028 Strategic Plan,capitalbnews.org,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,187,187,This Afrofuturistic Video Game Features Heists For Stolen Artifacts,ebony.com,Housing & Displacement,"{""Housing & Displacement"": [""gentrification"", ""displacement"", ""zoning""]}",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
annotator_3,188,188,This Week’s Le[e]gal Brief: Protecting Your Personal Data,newsone.com,Environmental Justice,"{""Environmental Justice"": [""clean water"", ""flint water crisis""]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
annotator_3,189,189,Entertainment | Essence,essence.com,Criminal Justice Reform,"{""Criminal Justice Reform"": [""life sentence""]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
annotator_3,190,190,Being At The Right Place At The Right Time Led Yale Students And Series Co-Founders To Score A $1M Investment Over Dinner,afrotech.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
annotator_3,191,191,Social Security COLA Adjustment For 2017 Could Rise For Millions,blavity.com,,{},0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,192,192,‘Separate the creator from the creation’ Raven-Symoné on Bill Cosby’s legacy after abuse allegations,thegrio.com,Housing & Displacement,"{""Housing & Displacement"": [""shelter""]}",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,193,193,Burst Pipe Leads To Howard University Dining Hall Shutdown,newsone.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
annotator_3,194,194,What is the ‘price of being Black in suburbia?’ Ask those who have had to pay it,thegrio.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,195,195,"Candace Owens Trashes the MAGA-Friendly Kid Rock Super Bowl Halftime Show, and It’s Not Pretty",theroot.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,196,196,Rwanda ICT And Innovation Minister Paula Ingabire Received $7.5M From Gates Foundation To Build Out AI Scaling Hub,afrotech.com,Housing & Displacement; Economic Equity & Wealth Gap,"{""Housing & Displacement"": [""affordable housing"", ""gentrification"", ""housing crisis"", ""landlord""], ""Economic Equity & Wealth Gap"": [""black middle class""]}",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
annotator_3,197,197,"Megan Thee Stallion On ‘Moulin Rouge!’ Broadway Debut, Teaming Up With Nickelback",blavity.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,198,198,Malcolm Nance Explains The Growing Backlash Against ICE,newsone.com,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,199,199,"I Was Born In Houston, Gave Birth There, And Almost Died There",newsone.com,Maternal Health,"{""Maternal Health"": [""maternal health"", ""black maternal""]}",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annotator_3,200,200,Marlon Wayans warns 50 Cent of ‘karma’ from new Diddy documentary,thegrio.com,Voter Suppression; Economic Equity & Wealth Gap,"{""Voter Suppression"": [""jim crow""], ""Economic Equity & Wealth Gap"": [""black-owned""]}",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
